sentiment;text
anger;O meu carro tinha sido rebocado pela polícia de trânsito porque tinha sido estacionado erroneamente. Contudo, o sinal só tinha sido colocado depois de eu já ter estacionado.
sadness;Depois de uma operação, tive de ficar na cama durante muito tempo.
disgust;Fui obrigado a ficar na cantina e a comer a comida que não tinha pedido, mas consegui-a de qualquer forma.
shame;Quando não comprei o que tinha prometido.
guilt;Por engano, peguei num livro da biblioteca que não era suposto ser emprestado.
joy;Quando ganhei uma soma inesperada de dinheiro.
fear;A minha filha de 2 anos desapareceu num momento de desatenção, eu era responsável por ela.
anger;Um colega pediu-me alguns conselhos e como não tinha confiança suficiente em mim, pediu a uma terceira pessoa.
sadness;Eu queria estar grávida e não tive sucesso, por isso estava deprimida em todas as menstruações.
disgust;Num autocarro quente cheio de pessoas, alguém vomitou e o autocarro inteiro cheirava mal.
shame;Queixei-me do comportamento de uma colega enquanto ela voltava atrás na sua palavra, estava muitas vezes ausente e era irresponsável. Descobri que ela era uma alcoólica e estava a tentar lutar contra o seu vício.
guilt;Falei ao telefone com a minha mãe. Ela tinha cancro de pele e estava à espera de ser operada. Esqueci-me de lhe perguntar a data da operação e, pouco antes de terminar a nossa conversa, ela deu-me a data de passagem. 
joy;Quando estava numa festa, conheci uma velha amiga de um curso de educação de adultos. Não nos conhecíamos há 2 anos, mas ambos tínhamos pensado muito um no outro. Uma experiência maravilhosa.a 
fear;Quando uma noite andava de bicicleta pelo parque até tarde, duas pessoas saltaram da floresta e tentaram impedir-me. Havia um grito ao mesmo tempo.
anger;Quando parentes próximos tentaram dissuadir-me de estudar Psicologia por causa do seu baixo estatuto.
sadness;Tive uma longa discussão sobre política com um conhecido. Ele era mais conhecedor do que eu e eu não consegui explicar o meu ponto de vista e fui mal compreendido, pelo que me senti deprimido e saí.
disgust;Quando li um artigo de jornal sobre uma jovem que tinha sido violada e agredida uma noite por vários homens quando estava inconsciente.
shame;A minha mãe revelou detalhes pessoais sobre mim e os aspectos negativos do meu carácter a outras pessoas quando eu estava presente mas incapaz de me defender.
guilt;Uma vez fui infiel ao meu parceiro quando ele trabalhava no estrangeiro durante um longo período.
joy;Quando recentemente consegui um apartamento no centro de Gotemburgo.
fear;Quando vi uma grande aranha a rastejar pela parede.
anger;O meu patrão tomou demasiadas aspirinas para uma má coluna e também bebeu uma enorme quantidade de espírito. Isto era perigoso e ele não compreendeu que tinha feito algo de errado.
sadness;Quando deixei Nova Iorque, toda a minha família e os meus amigos estavam atrás de mim.
disgust;Quando dormi com um tipo porque o meu melhor amigo queria que eu o fizesse. a Ele nunca tinha tido relações sexuais com ninguém e tinha um terrível complexo sobre isso.
shame;Quando namorei algumas vezes com o namorado de uma namorada próxima. Ele disse-me que estava tudo acabado entre eles e eu aceitei. Quando ela descobriu terminou a nossa amizade.
guilt;Quando terminei com o meu namorado depois de três anos. Foi bastante inesperado para ele e não houve uma razão específica para o término, como alguém novo.
joy;Quando o meu filho regressou do alpinismo - saudável em corpo e alma.
fear;Quando se conhece novas pessoas com quem é obrigado a colaborar.
anger;Os pescadores desportivos apanham gaivotas em vez de peixes com os seus anzóis. É frequentemente um erro, mas isso deixa-me irritada.
sadness;Sinto tristeza por um evento que não posso influenciar.
disgust;Quando um membro da família se queixa da comida que é servida, isso me dá nojo.
guilt;Escolhi colocar o meu filho numa escola privada onde as notas dos exames são baixas. Sempre que ele me entrega os resultados do período, sinto-me culpada.
joy;Quando me informaram que tinha sido aceita como estudante de Psicologia.
fear;Quando estava num pequeno barco de pesca e encontramos más condições meteorológicas em alto mar.
anger;Quando descobri que o rapaz com quem namorava naquele momento já tinha um relacionamento estável com outra pessoa há muito tempo.
sadness;Senti-me triste e deprimida quando soube que o nosso gato tinha morrido.
disgust;Quando trabalhava como enfermeira num hospital psiquiátrico, um paciente comeu o conteúdo do cuspidor de outro paciente.
shame;Na escola primária, quando vomitei na frente dos outros no meio de uma lição.
guilt;Cheguei uma hora atrasada para uma reunião importante (tinha entendido mal o horário).
joy;Quando fui aceita como estudante de Psicologia.
fear;Quando o meu filho tem dor na perna (sem razão aparente).
anger;Quando, após uma semana na escola, um professor enviou uma nota para casa dizendo que meu filho estava desatento e incapaz de fazer suas lições.
sadness;Quando pensei que seria impossível para mim começar a estudar (devido a informações erradas do orientador estudantil).
disgust;Na falta de higiene de uma certa pessoa, em casa e pessoalmente.
shame;Quando cometi o mesmo erro que acusei outra pessoa, isso foi óbvio para uma terceira pessoa.
guilt;Quando perdi algo valioso para a minha irmã.
joy;Quando o meu filho nasceu.
fear;Quando quase me afoguei em água gelada usando patins no gelo. Foi difícil sair.
anger;Quando fui apontada como uma criança problemática na escola primária e a minha mãe tomou o ponto de vista da professora.
sadness;Quando fui acusado de negligência no trabalho por razões erradas.
disgust;A atitude dos meus pais um para com o outro quando deveriam fazer as pazes, apesar do vício de longa data do meu pai.
shame;Quando fui apanhado a roubar dinheiro do meu pai.
guilt;Roubei um bolo de coco de uma mesa de recepção e quando o pus na boca percebi que o anfitrião estava a observar-me.
joy;Quando, depois de 10 meses de serviço nacional, fui rebaixado e não tive que cumprir os restantes 5 meses.
fear;Quando fui repreendido pelo gerente do hotel onde trabalhava no Outono de 1984.
anger;Quando os meus pais me levaram a um lugar próximo e foram imediatamente para casa em vez de esperarem algumas horas. Podiam ter esperado facilmente.
sadness;Quando a minha ex-namorada e eu descobrimos que havia um certo risco de ela estar grávida.
disgust;Quando estava prestes a limpar a bancada e vi como estava por baixo do lava-loiça (vivo num hostel de estudantes).
shame;Quando a minha mãe me apanhou a masturbar-me.
guilt;Como a única pessoa da minha família que se interessa por académicos, eu deveria ter cuidado melhor da minha irmã mais nova (e única), em relação à sua educação e experiências de vida.
joy;Quando a minha irmã mais velha nos disse que estava a pensar juntar-se ao resto da família para as férias de inverno desportivas.
fear;Dormi numa capela e no meio da noite percebi que havia outra pessoa na capela. Nunca descobri quem era e por que motivo estava lá.
anger;Quando estávamos no liceu, alguns rapazes provocavam ocasionalmente uma amiga minha. Chamavam-lhe porca e depois grunhiam. Isso irritava a maioria das raparigas. Uma vez, uma das raparigas ficou zangada com a minha amiga e disse algo desagradável e isso fez-me ficar com raiva.
sadness;Falei com o meu namorado ao telefone quando estava animada e tinha muito para lhe contar. Tinha estado ansiosa por esta conversa e ele não me ouviu tanto quanto eu esperava.
disgust;Uma mãe que grita com o filho por nada.
shame;Quando me queixei à minha mãe de como a cozinha estava desarrumada, ela deu-me uma bofetada (nunca tinha acontecido antes).
guilt;Como não podia estar em casa antes da meia-noite, liguei para casa às 11h30 e pedi-lhes para deixarem a porta aberta para que pudesse entrar. Acordei toda a família por ligar tão tarde. A minha mãe não conseguiu voltar a dormir, tinha uma conferência no dia seguinte e precisava de dormir.
joy;Quando completei o primeiro dia aqui no departamento.
fear;Quando estava a andar de bicicleta junto a um carro estacionado, alguém abriu a porta e quase me empurrou da bicicleta e para o trânsito.
anger;Quando o meu namorado ficou acordado a meio da noite a jogar jogos de computador com um amigo.
sadness;Quando tive que deixar a minha mãe e a minha irmã depois de uma visita de uma semana.
disgust;Quando vi uma aranha grande de perto.
shame;Quando pedi a uma amiga para me devolver o dinheiro que lhe tinha emprestado e depois lembrei-me que ela já me tinha pago de várias formas.
guilt;Quando um dos meus pais insinua algo sobre o outro (eles são divorciados).
joy;Quando me pediram para ser a madrinha de uma criança.
fear;A descer uma pista de ski que era difícil e íngreme.
anger;Quando a minha mãe interferiu na minha vida.
sadness;Quando fiquei sozinho num fim de semana sem estar preparado para isso.
disgust;A primeira vez que vi um cirurgião cortar uma perna e colocá-la num saco preto do lixo.
shame;Quando me esqueci de uma reunião no trabalho.
guilt;Quando exigi demais dos meus amigos.
joy;Quando o meu marido apareceu subitamente no meu novo trabalho com flores e um bolo.
fear;Quando quase fui atacado por um homem que me perseguia.
anger;Quando o meu pai me perguntou se eu era comunista e deixou claro que eu não devia mais me considerar a sua filha.
sadness;Quando me candidatei a um emprego em que achei que tinha boas hipóteses de ser escolhido, mas nem sequer fui chamado para uma entrevista e não consegui o emprego.
disgust;Programas de TV que mostram a violação de pessoas indefesas.
shame;Quando eu tinha 9 ou 10 anos e brincava de médico com os filhos de um vizinho e a mãe deles nos apanhou.
guilt;Quando o meu marido falou sobre as restrições que teria que aceitar na vida para que o nosso casamento funcionasse. Senti que era direcionado a mim, já que eu tinha exigido as mudanças. Estávamos com um conselheiro matrimonial na época.
joy;Quando finalmente conseguimos comprar um novo sofá - de couro e que custou 20 mil coroas suecas. Esperei por ele por 2-3 anos.
fear;Vertigem - ficar em cima de uma escada e pintar a casa.
anger;Quando o meu chefe se inscreveu num curso apenas para satisfazer os seus próprios interesses - para pisar nos seus colegas. Tive a infelicidade de ter um dos meus superiores no meu curso.
sadness;Quando discuti com a minha mãe sobre como ela trata os seus dois filhos de forma diferente.
disgust;Cuspe e vômito.
shame;Manchas nos bancos do carro do meu marido.
guilt;Não falar com a minha cunhada por falta de interesse em ter um relacionamento do meu lado.
joy;Quando recentemente consegui o meu primeiro trabalho de consultoria por conta própria.
fear;Estive muito perto de atropelar um bêbado que correu subitamente para a rua. O medo veio depois quando percebi o que poderia ter acontecido.
anger;Quando o meu amigo, como sempre, esqueceu os bilhetes em casa para um espetáculo. Perdemos o espetáculo.
sadness;As eleições de 1982 e 1985. O pensamento do que uma maioria social democrata e comunista poderia alcançar, especialmente em relação aos fundos de participação dos trabalhadores e à sua extensão.
disgust;Uma visita de estudo a uma fábrica de frangos: o abate, o cheiro, o ambiente e o ruído.
shame;Confissão aos meus pais sobre o meu envolvimento num roubo de uma ciclomotor.
guilt;Não tenho resposta, já que vejo muito pouca diferença entre vergonha e culpa. Por isso, vejo uma resposta para a vergonha.
