sentiment;text
shame;I made a comment and it was interpreted completely differently a from what I had meant. When I said it I realized how my mother a had understood it.
guilt;I had promised to visit my girlfriend but for different reasons a could not make it. I rang up later to tell her that I could not a come.
joy;When I was offered a high position of trust, which I later a accepted.
fear;I had the window open and the door was shut so that the kitten a would not go out. My partner came in and started talking about a something and I forgot about the window and suddenly I saw the a kitten hanging from the window frame. I was rigid with fright a till I got hold of her.
anger;Some noisy guests arrived at the hotel. I had been slightly a irritated earlier. At night when I was trying to sleep they were a having a party so I went and yelled at them. I wanted to sleep a as I had to get up early the next day.
sadness;When I was told that I had not been successful in getting the job I a had been expecting. I was sure that I was sufficiently a qualified.
disgust;When my cat vomited and a worm came out which was still alive. I a was forced to wipe it up.
shame;When I was a child it was found out that I had taken off my a clothes outdoors. It was summer and my friend and I were out a in the woods. It had felt exciting at that time. My parents a discovered that my trousers were back to front and I felt a ashamed.
guilt;When I stole money from my mother and she asked me later if I was a responsible. I never admitted it.
joy;Cycling in the spring sunshine gives me such delight. a Happiness is to be healthy, my wonderful finance. Simply being a here on earth.
fear;When my relationship with my family is very poor I often fear a being excluded from the group, a fear which is stronger in a situations when an argument is on hand.
anger;Recently when my sister, who is four years younger than me and a very spoiled, shouted at my mother for no apparent reason. The a heart-broken expression on my mother's face made me feel very a angry.
sadness;When I watched the T.V programme called The living planet and asaw the far reaching environmental destruction caused by man.
disgust;Disgust is a feeling that I have never experienced with peoplie a but , on the other hand, it has been with repulsive animals, like a snakes on TV.
shame;When relatives have acted strangely, and unfriendly towards me.
guilt;When ,due to hunger and tiredness, I became generally irritated a with my fiancee and made cutting remarks which really hurt him. a Later I realized that my unfounded irritation had hurt the person a I love most on earth.
joy;On a boat trip to Denmark, 14 of us had a lot of fun and we a spent SEK 10 each on one armed bandits and against all odds we a won the jackpot of SEK 1000.
