sentiment;text
guilt;Fiz uma observação à minha irmã sobre a sua atitude para com os homens, e sobre a forma como ela falava e eu comparava-a a um conhecido meu. Mais tarde, na mesma noite, a minha irmã pareceu-me triste. Senti-me culpado pela sua tristeza.
guilt;Fiz observação irmã atitude homem falar mesmo noite irmã triste culpar tristeza.
joy;Tive um emprego de Verão na Suécia, e o meu namorado veio encontrar-se comigo no meu aniversário.
joy;emprego Verão Suécia namorado vir comigo aniversário.
fear;Fui praticar na Suécia durante o Verão, e tive medo de não me sair bem.
fear;praticar Suécia durante Verão medo sair.
anger;Na cabana de férias da nossa associação, dois dos meus amigos vieram acordar-me cedo uma manhã, trazendo para o meu quarto uma peça de rádio no volume mais alto - era o serviço da manhã no seu volume mais alto.
anger;cabana férias associação amigo vieram manhã trazer peça rádio volume alto serviço manhã volume alto.
sadness;A minha avó morreu repentinamente no Verão passado.
sadness;avó morrer repentinamente verão passado.
disgust;O meu superior no serviço de Verão enganou os clientes o mais que pôde, e uma vez colocou-me numa situação difícil, após a qual não pude deixar de o detestar.
disgust;alto serviço verão enganar cliente situação difícil pude deixar detestar.
shame;Uma vez cheguei duas horas atrasado ao meu local de trabalho (um banco) e ainda me sentia débil e cansado.
shame;cheguei hora atrasado trabalho banco sentir débil cansado.
guilt;A nossa associação teve visitantes polacos e quando regressavam de barco eu não os fui ver (sou o presidente da associação).
guilt;associação visitante polaco regressar barco presidente associação.
joy;Disseram-me inesperadamente que se queria que eu fosse o vice-presidente da nossa organização estudantil. Fiquei realmente surpreendido e a alegria foi a primeira emoção que senti, embora por detrás dela houvesse preocupação - como é que vou conseguir?.
joy;inesperadamente querer ser organização estudantil Fiquei realmente surpreender alegria emoção sentir detrás de ela houvesse preocupação ir conseguir.
fear;O nosso grupo de tutoria estava prestes a ser dividido, e recebemos uma lista de nomes de caloiros, dos quais cinco deveriam estar no meu grupo. Lemos os nomes e depois cada grupo seguiu o seu próprio caminho para uma sala de seminários. Interroguei-me como iria lidar com a nova situação e se iria ter sucesso como líder de grupo.
fear;tutoria prestes dividir receber lista nome caloiro dever Lemos nome seguir sala seminário ir lidar situação ir sucesso líder.
anger;Estávamos numa discoteca e a noite não foi nada agradável. a Apesar de eu não saber porque estava zangado com o meu companheiro. Deixei-o sentir o meu mau humor, pois não consigo esconder os meus sentimentos.
anger;Estávamos discoteca noite agradável apesar zangado companheiro sentir mau humor consigo esconder sentimento.
sadness;A minha avó morreu, e a minha mãe telefonou-me numa manhã de domingo no Outono. Da forma como a minha mãe me falou, eu odiava-a e, naquele momento, odiei-a. Ela soou como se tivesse estado à espera da morte da minha avó. Eu tinha perdido uma pessoa próxima de mim. Também eu me sentia culpado, pois tinha sido mau para a minha avó nos últimos tempos. Não tinha permanecido calmo quando ela já não compreendia tudo tão bem.
sadness;avó morrer mãe manhã domingo Outono mãe falar soar ter espera morte avó ter perder pessoa eu sentir culpar ter ser mau avó último tempo ter permanecer calmo compreender.
disgust;Na estação do metro, um bêbado veio falar comigo. Ele tentou perguntar-me algo mas eu não respondi, pelo que começou a falar de mim com a sua companheira. Eu detestava este rosnador sujo.
disgust;estação Metro bêbado vir falar comigo tentar responder começar falar eu companheira detestar rosnador sujo.
shame;Estava preocupado com uma tarefa relacionada com os meus estudos, que tinha de ser feita em grupos de dois. Estava a falar disso aos meus amigos quando disse algo negativo, de forma demasiado abrupta, sobre o meu companheiro de trabalho. Não falei a sério e senti-me envergonhado por ter sido suficientemente mau para o criticar, uma vez que ele também é meu amigo.
shame;preocupado tarefa relacionar estudo ter fazer grupo falar amigo dizer negativo demasiado abrupta companheiro trabalho falar sério envergonhar ser suficientemente mau criticar amigo.
guilt;Disse ao meu namorado que não queria continuar com a nossa relação. Eu sabia que era importante para ele, mas queria ser livre. Vi que isto era difícil para ele, mas mantive-me firme e não mudei de ideias.
guilt;dizer namorado querer continuar saber importante querer livre Vi difícil firme mudar ideia.
joy;Ontem à noite tive uma conversa com um colega estudante. Conhecia-a há cerca de meio ano, e pela primeira vez, estávamos a falar a mesma língua - o que significava uma discussão inspiradora e um encontro.
joy;noite conversa colega estudante haver cerca ano estar falar mesmo língua significar discussão inspirador encontro.
anger;Por vezes discuto com a minha mãe porque ela me culpa, embora eu não tenha estado de modo algum ligado a alguns acontecimentos.
anger;discutar mãe culpa ter modo algum acontecimento.
sadness;Depois de ouvir falar da morte do meu avô. No início, não pude acreditar, mas mais tarde chorei e senti que a situação era desesperada. Senti-me só e queria ser consolado.
sadness;ouvir falar morte avô início pude acreditar chorar sentir situação desesperar querer consolar.
disgust;À noite, enquanto eu estava a ver televisão, o meu irmãozinho entrou e começou a comer comida que tinha trazido da cozinha enquanto eu tentava concentrar-me no programa.
disgust;noite televisão irmãozinho entrar começar comer comida ter trazer cozinha tentava programa.
shame;O meu irmão mais novo foi preso pela polícia na estação ferroviária, depois de ter bebido alguma cerveja.
shame;irmão prender polícia estação ferroviário beber algum cerveja.
guilt;No meu trabalho temporário, tenho de restringir as acções dos outros e obrigá-los a obedecer-me, e isto dá-me muitas vezes um sentimento de culpa. Quem me dera que houvesse outra forma de agir.
guilt;trabalho temporário restringir acção muitas sentimento culpa der houver agir.
joy;Conheci um querido amigo meu depois de muito tempo. Expressei os meus sentimentos à nossa maneira habitual, repreendendo e abusando mutuamente (com total compreensão) e tocando, dando palmadinhas e pegando na mão da outra pessoa, etc.
joy;Conheci querido amigo Expressei sentimento maneira habitual repreender abusar mutuamente total compreensão tocar dar palmadinha pegar mão pessoa.
fear;Senti medo do tipo mais puro depois de um acidente de carro. O incidente e as imagens de horror voltavam-me sempre à mente. Perguntava-me o que poderia ter acontecido à minha irmã, ao meu amigo e a mim, embora nada de muito grave tivesse realmente acontecido.
fear;sentir medo puro acidente carro incidente imagem horror mente poder acontecer irmã amigo eu grave ter realmente acontecer.
anger;Dois rapazes que conheço estavam a dizer-me, de forma indecente, como tinham provocado uma rapariga jovem e tímida que conheço. Eles tinham desprezado a sua convicção, desprezado e tocado nela. Fiquei muito zangado e não tentei escondê-la e devolvi-lha.
anger;rapaz conhecer estar indecente ter provocar rapariga jovem tímido conheçar ter desprezar convicção desprezar tocar em ele Fiquei zangado.
sadness;A minha querida deixou-me, ou melhor, decidimos acabar com ela por mútuo consentimento. As consequências foram - choro desenfreado, sentimentos de solidão, desesperança e desconsolação. Senti que devia encontrar um amigo, para falar com alegria e esquecer.
sadness;querido bom decidir acabar mútuo consentimento consequência chorar desenfreado sentimento solidão desesperança desconsolação sentir dever encontrar amigo falar alegria esquecer.
disgust;Por pura curiosidade, fui ver um filme pornográfico em Copenhaga. A sala estava cheia de homens, que se masturbavam e se masturbavam. Muito nojento.
disgust;puro curiosidade filme pornográfico Copenhaga sala cheio homem masturbar masturbar nojento.
shame;Depois de ter discutido desnecessariamente e sem qualquer razão, e de ter sido estupidamente atravessado em todos os sentidos.
shame;discutir desnecessariamente razão ser estupidamente atravessar sentido.
guilt;Forçado a preencher um questionário.
guilt;forçado preencher questionário.
joy;Quando ganhei um jogo de ténis.
joy;ganhar jogo ténis.
fear;Quando o meu cão ficou sem gelo fino, na Primavera passada.
fear;cão ficar gelo fino Primavera passado.
anger;Quando o meu jogo de ténis foi interrompido porque um miúdo entrou de bicicleta directamente no campo.
anger;jogo ténis interromper miúdo entrar bicicleta directamente campo.
joy;Celebrações no dia da formatura com a orquestra a tocar num jardim (faço parte desta orquestra).
joy;Celebração dia formatura orquestra tocar jardim orquestra.
fear;Risco de estar envolvido numa luta depois de uma festa.
fear;Risco envolver luta festa.
anger;Tive uma carga de trabalho muito pesada e dois colegas, contra os quais nada tenho contra, perturbaram-me com o toque de terror, ou seja, interromperam-me continuamente por telefone.
anger;carga trabalho pesado colega toque terror ser continuamente telefone.
sadness;Depois de um exame que reprovei.
sadness;exame reproveir.
shame;Quando ultrapassei um carro na estrada principal, julgando mal a distância de um carro em sentido contrário, o que resultou em buzinas e flashes do outro condutor (podíamos ter colidido), e eu tinha comigo um conhecido no carro.
shame;ultrapassei carro estrada principal julgar distância carro sentido contrário resultar buzina flashe outro condutor poder colidir ter comigo carro.
guilt;Vi um vizinho, do mesmo bloco de apartamentos que eu, deitado na estrada. Ele podia ter-se ferido ou estar doente. Mantive-me a 20 metros de distância e não fui para o ajudar.
guilt;Vi vizinho bloco apartamento deitar estrada ferir doente metro distância ajudar.
joy;Quando conheci um velho amigo de escola (amor de escola) que trabalha num Sk+vde.
joy;conhecer velho amigo escola amor escola trabalhar.
fear;Quando andava de bicicleta para a escola, quase fui atropelado por um carro que (me ultrapassou demasiado de perto) e não me deu qualquer espaço de manobra.
fear;andar bicicleta escola quase atropelar carro ultrapassar demasiado dar espaço manobra.
anger;Quando fui vice-gerente durante o Verão, certos deputados tomaram liberdades, mais do que o normal.
anger;durante Verão certos deputado tomar liberdade normal.
sadness;Quando me apercebi que a minha namorada, de quem gosto, e eu íamos separar-nos.
sadness;aperceber namorada gostar íamos.
disgust;Sujeira de cão que derrete na Primavera.
disgust;Sujeira cão derretar primavera.
shame;Quando me esqueci do aniversário da minha mãe.
shame;esqueci aniversário mãe.
guilt;Não consigo pensar em nada agora mesmo.
guilt;consigar pensar.
joy;Passei no último exame.
joy;Passei exame.
fear;Foi quase atropelado por um carro.
fear;quase atropelar carro.
anger;Cheguei à paragem do autocarro e percebi que me tinha esquecido do meu passe de autocarro.
anger;Cheguei paragem autocarro percebi ter esquecer passe autocarro.
sadness;A minha carga de trabalho actual é demasiada. A sensação regressa de tempos a tempos.
sadness;carga trabalho actual demasiado sensação regressar tempo tempo.
joy;Quando o meu filho de um ano me dá um beijo espontâneo.
joy;filho ano beijo espontâneo.
fear;Quando alguém próximo de mim viaja de carro e está atrasado.
fear;alguém eu viajar carro atrasado.
anger;Quando alguém faz algo errado, isso afecta-me negativamente.
anger;alguém errar negativamente.
sadness;Quando penso nos meus pais a envelhecerem.
sadness;pensar pai envelhecer.
