sentiment;text
disgust;Quando eu trabalhava como enfermeira em um hospital psiquiátrico, um paciente comeu o conteúdo da espidade de outro paciente.
shame;Na escola primária, quando vomitei na frente de outras pessoas no meio de uma lição.
guilt;Cheguei uma hora atrasada para uma reunião importante (eu havia entendido mal o tempo).
joy;Quando fui aceito como estudante de psicologia.
fear;Quando meu filho tem uma dor na perna (sem motivo aparente).
anger;Quando, depois de uma semana na escola, um professor enviou uma nota para casa dizendo que meu filho estava desatento e incapaz de fazer suas lições.
sadness;Quando pensei que seria impossível começar a estudar (devido a informações erradas do aluno).
disgust;Com a falta de limpeza de uma certa pessoa, em casa e pessoalmente.
shame;Quando cometi o mesmo erro que acusei de outra pessoa, e isso era óbvio para um terceiro Pereson.
guilt;Quando perdi algo que era valioso para minha irmã.
joy;Quando meu filho nasceu.
fear;Quando eu quase me afoguei em água gelada usando patins de gelo. Foi difícil sair.
anger;Quando fui apontado como criança problemática na escola primária e minha mãe levou o ponto de vista do professor.
sadness;Quando fui acusado de negligenciar o trabalho pelas razões erradas.
disgust;A atitude dos meus pais um com o outro quando deveriam se reconciliar, apesar do vício de longa data de meu pai.
shame;Quando fui pego roubando dinheiro de meu pai.
guilt;Eu roubei um bolo de coco de uma mesa de recepção e, quando coloquei na boca, percebi que o anfitrião estava me observando.
joy;Quando, após 10 meses de serviço nacional, fui "rebaixado" e não precisei fazer os 5 meses restantes.
fear;Quando fui repreendido pelo gerente do hotel, onde trabalhei no outono de 1984.
anger;Quando meus pais me levaram a um lugar próximo e foram para casa imediatamente, em vez de esperar algumas horas. Eles poderiam ter esperado facilmente.
sadness;Quando minha ex-namorada e eu descobrimos que havia um certo risco de ela estar grávida.
disgust;Quando eu estava prestes a limpar a prancha de drenagem e vi que ela olhou embaixo da pia (moro em um albergue de estudantes).
shame;Quando minha mãe me pegou me masturbando.
guilt;Como a única pessoa da minha família em acadêmicos, eu deveria ter cuidado melhor da minha irmã mais jovem (e única), com relação a suas experiências educacionais e de vida.
joy;Quando minha irmã mais velha nos disse que estava pensando em se juntar ao resto da família para o feriado de esportes de inverno.
fear;Dormia em uma capela e, no meio da noite, percebi que havia mais um pouco na capela. Eu nunca descobri quem era e por que ele estava lá.
anger;Quando estávamos no ensino médio, alguns caras às vezes provocavam um amigo meu. Eles a chamavam de porco e depois grunhiu. Isso irritou a maioria das meninas. Uma vez, uma das meninas ficou com raiva do meu amigo e disse algo desagradável e isso me deixou terrivelmente zangado.
sadness;Conversei com meu namorado ao telefone quando estava de bom humor e tinha muito para contar. Eu estava ansioso por essa conversa e ele não me ouviu na medida em que eu havia previsto.
disgust;Uma mãe que grita com seu filho por nada.
shame;Quando eu reclamei para minha mãe sobre o quão desarrumado a cozinha enlouqueceu, ela encaixou meus ouvidos (isso nunca havia acontecido antes).
guilt;Como eu não podia estar em casa antes da meia -noite, liguei para casa às 11h30 e pedi que deixassem a porta aberta para que eu pudesse entrar. Na verdade, acordei a família inteira chamando -os tão tarde. Minha mãe não podia voltar a dormir, além de ter uma conferência no dia seguinte e realmente precisava dormir.
joy;Quando passei pelo primeiro dia aqui no departamento.
fear;Quando eu estava andando de bicicleta por um carro estacionado, alguém abriu a porta e quase me empurrou da minha bicicleta e entrou no trânsito.
anger;Quando meu namorado sentou -se metade da noite jogando jogos de computador com um amigo.
sadness;Quando tive que deixar minha mãe e minha irmã depois de uma semana.
disgust;Quando vi uma grande aranha de muito perto.
shame;Quando pedi a um amigo que devolvesse o dinheiro que eu a emprestei e lembrei que ela havia me retribuído de várias maneiras.
guilt;Quando um dos meus pais insinua algo sobre o outro (eles são divorciados).
joy;Quando me pediram para ser madrinha de uma criança.
fear;No caminho para baixo, uma encosta de esqui que era difícil e íngreme.
anger;Quando minha mãe interferiu em minha vida.
sadness;Quando fiquei sozinho em um final de semana sem estar preparado para isso.
disgust;A primeira vez que vi um cirurgião cortar uma perna e colocá -la em um saco de lixo preto.
shame;Quando eu esqueci de uma reunião no trabalho.
guilt;Quando eu exija muito dos meus amigos.
joy;Quando meu marido de repente veio me ver no meu novo emprego e trouxe algumas flores e bolo com ele.
fear;Quando eu estava quase atacando por um homem que estava me perseguindo.
anger;Quando meu pai me perguntou se eu era comunista, ao mesmo tempo ele deixou claro que eu não deveria mais me ver como sua filha.
sadness;Quando me inscrevi em um emprego que pensei ter uma boa chance de receber, nem recebi uma entrevista e não consegui o emprego.
disgust;T.V características mostrando a violação de pessoas indefesas.
shame;Quando eu, quando criança, de 9 ou 10 anos, estava interpretando o médico com os meninos dos vizinhos, sua mãe nos pegou.
guilt;Quando meu marido falou sobre as restrições, ele terá que aceitar em sua vida para fazer nosso casamento funcionar. Eu senti que foi direcionado a mim como eu era eu quem exigiu as mudanças. Estávamos com um conselheiro matrimonial então.
joy;Quando conseguimos comprar um sofá novo - um de couro que custou o SEK 20000. Eu esperava por 2-3 anos.
fear;Vertigem - de pé em uma escada e pintando a casa.
anger;Quando meu chefe se matriculou em um curso para satisfazer seus próprios fins - para pisar em seus associados. Tenho a infelicidade de ter um dos meus superiores no meu curso.
sadness;Quando discuto com minha mãe sobre a maneira como ela trata seus dois filhos de maneira diferente.
disgust;Cuspir e vômito.
shame;Pontos nas capas do assento do carro do meu marido.
guilt;Não falando com minha cunhada devido à falta de interesse em um relacionamento do meu lado.
joy;Quando consegui recentemente obter minha primeira tarefa de consultoria "eu mesmo", ou seja, por minha própria iniciativa.
fear;Eu estava dentro de um cabelo de derrubar um bêbado que de repente correu para a rua. O medo veio mais tarde, quando percebi o que poderia ter acontecido.
anger;Quando meu amigo, como sempre, esqueceu os ingressos em casa para uma apresentação. Nós perdemos.
sadness;As eleições de 1982 e 1985. O pensamento do que uma maioria social -democrata e comunista poderia alcançar, especialmente os fundos de "compartilhamento de trabalhadores" e sua extensão.
disgust;Uma visita de estudo a uma fábrica de frango: o açougue, o cheiro, o meio ambiente e o barulho.
shame;Confissão aos meus pais sobre meu envolvimento em um roubo de ciclomotor.
guilt;Nenhuma resposta, pois vejo muito pouca diferença entre vergonha e culpa. Portanto, veja a resposta para "vergonha".
joy;Quando fui nomeado para a posição de confiança em um grupo criado para mudar o ambiente de trabalho.
fear;Eu estava sozinho em uma cabana em que costumava ficar. Fui acordado por um som farfalhante no meio da noite.
anger;Quando tentei explicar a um encanador, cara a cara, que o banheiro estava quebrado e ele não acreditava nisso (foi consertado dez vezes).
sadness;Quando o resultado de um trabalho de projeto foi tratado indiferentemente que não foi criticado pelo professor.
disgust;Quando os programas de violência ou pornografia são mostrados em TV.
shame;Quando conversei maliciosamente sobre um colega de trabalho com outra pessoa. Imediatamente depois, me senti envergonhado.
guilt;Quando decidi tirar uma semana de férias sem consultar a família primeiro.
joy;Depois que minha garota e eu conversamos sobre o nosso relacionamento mudou e se tornou positivo. Um tempo diífico se transformou em agradável.
fear;Quando não conseguimos pousar nosso avião e sabíamos que o combustível estava acabando. O mau tempo já havia nos assustado.
anger;Quando li sobre a decisão tática de Reagan sobre o boicote sul -africano.
sadness;Quando meu meio irmão ficou gravemente doente com câncer e morreu mais tarde.
disgust;Um filme era uma mulher foi atacada e estuprada. Não se viu o pior, mas teve o efeito desejado - muito forte.
shame;Fiz um comentário e foi interpretado de maneira completamente diferente do que eu tinha significado. Quando eu disse, percebi como minha mãe havia entendido.
guilt;Eu prometi visitar minha namorada, mas por diferentes razões não conseguiram. Liguei mais tarde para dizer a ela que não poderia vir.
joy;Quando me ofereceram uma alta posição de confiança, que mais tarde aceitei.
fear;Eu estava com a janela aberta e a porta estava fechada para que o gatinho não saísse. Meu parceiro entrou e começou a falar sobre algo e eu esqueci a janela e de repente vi o gatinho pendurado na moldura da janela. Eu estava rígido de susto até pegá -la.
anger;Alguns convidados barulhentos chegaram ao hotel. Eu estava um pouco irritado anteriormente. À noite, quando eu estava tentando dormir, eles estavam dando uma festa, então eu fui e gritei com eles. Eu queria dormir, pois precisava acordar cedo no dia seguinte.
sadness;Quando me disseram que não consegui conseguir o emprego que esperava. Eu tinha certeza de que estava suficientemente qualificado.
disgust;Quando meu gato vomitou e surgiu um verme que ainda estava vivo. Fui forçado a limpá -lo.
shame;Quando eu era criança, descobriu -se que eu havia tirado minhas roupas ao ar livre. Era verão e meu amigo e eu estávamos na floresta. Foi emocionante naquele momento. Meus pais descobriram que minhas calças estavam de volta à frente e eu me senti envergonhada.
guilt;Quando roubei dinheiro de minha mãe e ela me perguntou mais tarde se eu era responsável. Eu nunca admiti isso.
joy;Andar de bicicleta ao sol da primavera me dá tanto prazer. A felicidade é ser saudável, minhas maravilhosas finanças. Simplesmente estar aqui na terra.
fear;Quando meu relacionamento com minha família é muito pobre, muitas vezes temo ser excluído do grupo, um medo que é mais forte em situações em que uma discussão está disponível.
anger;Recentemente, quando minha irmã, que é quatro anos mais nova que eu e muito mimada, gritou com minha mãe sem motivo aparente. A expressão de coração partido no rosto de minha mãe me fez sentir muito zangada.
sadness;Quando assisti ao programa TV chamado "The Living Planet" e vi a destruição ambiental de longo alcance causada pelo homem.
disgust;Nojo é um sentimento que nunca experimentei com Peoplie, mas, por outro lado, tem sido com animais repulsivos, eu
shame;Quando os parentes agiram estranhamente e hostis para mim.
guilt;Quando, devido à fome e cansaço, fiquei geralmente irritado com minha noiva e fiz comentários cortantes que realmente o machucam. Mais tarde, percebi que minha irritação infundada machucou a pessoa que mais amo na Terra.
joy;Em uma viagem de barco à Dinamarca, 14 de nós nos divertimos muito e passamos o SEK 10 cada um em um bandido armado e, contra todas as chances, ganhamos o jackpot do SEK 1000.
